variable,fold,segment,quartile,n,p_y_positive,mean_log1p_y,strongest_signed_residual,etx_loss_minus_seq_loss
last_burst_intensity,2025-10-16,w180_days_buy_2_15,4,27872,0.6372703788748565,2.5516407217553714,0.012333139467955884,-0.005749906105267542
last_burst_intensity,2025-10-16,intersection,1,11414,0.5876993166287016,2.2839610006731546,-0.0009658918250320698,-0.005285352648940922
last_burst_intensity,2025-10-16,intersection,2,11418,0.5881064985111228,2.2674126742285186,-0.021337210699474796,-0.0027102534111947715
last_burst_intensity,2025-10-16,intersection,3,11415,0.5989487516425755,2.3026430987723954,0.004716134648995247,-0.003208637119754742
last_burst_intensity,2025-10-16,intersection,4,11420,0.5938704028021016,2.307560763316716,0.008555126763641712,0.0036681211622644175
last_burst_intensity,2025-10-16,w180_days_buy_0_1,1,10665,0.20853258321612753,0.7289471240480033,-0.025801105740278798,0.002201455852074053
last_burst_intensity,2025-10-16,w180_days_buy_0_1,2,10679,0.20722914130536568,0.736242106875422,-0.00262628609096245,-0.0022991151282249914
last_burst_intensity,2025-10-16,w180_days_buy_0_1,3,10671,0.20138693655702372,0.7119309383893334,-0.039529214970026635,-0.009202335254326977
last_burst_intensity,2025-10-16,w180_days_buy_0_1,4,10683,0.20041186932509594,0.7054301451677706,-0.046852330509855586,-0.000450861043057471
last_burst_intensity,2025-10-16,w180_days_buy_16plus,1,10804,0.9412254720473898,4.628956078467458,-0.0040906497846415,-0.017823514878962644
last_burst_intensity,2025-10-16,w180_days_buy_16plus,2,10809,0.9503191784623924,4.712882816683221,0.012276751585679492,-0.00939120517457593
last_burst_intensity,2025-10-16,w180_days_buy_16plus,3,10808,0.9538304959289415,4.7786854560262055,0.006427669514303889,-0.004405739847980698
last_burst_intensity,2025-10-16,w180_days_buy_16plus,4,10819,0.9533228579351142,4.924169240270733,0.02923631179835237,-0.006035999457876697
last_burst_intensity,2025-10-16,never_purchased,1,4926,0.11855460820138043,0.4086065068944251,-0.038608673727953687,-0.002081573064493064
last_burst_intensity,2025-10-16,never_purchased,2,4904,0.11113376835236542,0.39142184487360104,-0.02124248183072993,-0.0056260447665467
last_burst_intensity,2025-10-16,never_purchased,3,5244,0.11880244088482075,0.4247395575506587,-0.023705602959355806,-0.016536368634997346
last_burst_intensity,2025-10-16,never_purchased,4,5310,0.11619585687382297,0.40009740224972723,-0.043322629207577054,-0.013780360170505187
last_to_historical_intensity,2025-09-04,all,1,47102,0.5960256464693644,2.5928607575941336,0.013315020346253007,-0.0005195879582741929
last_to_historical_intensity,2025-09-04,all,2,47140,0.5976240984302079,2.5773599556953295,-0.016047915257653814,0.003072286807905995
last_to_historical_intensity,2025-09-04,all,3,47119,0.6052547804495002,2.5926565764399347,0.0001779721639045743,0.004893411865405573
last_to_historical_intensity,2025-09-04,all,4,47157,0.6018194541637508,2.604282375764379,0.00256481045243673,0.008326680725001319
last_to_historical_intensity,2025-09-04,rec_buy_15_60,1,13298,0.5779064520980599,2.343773289755445,-0.004517897966144016,-0.003612366996420172
last_to_historical_intensity,2025-09-04,rec_buy_15_60,2,13309,0.5783304530768653,2.3164371691431094,-0.030688097281899567,0.008000930059194073
last_to_historical_intensity,2025-09-04,rec_buy_15_60,3,13303,0.5926482748252274,2.341731117044291,-0.008979606285197854,0.010582383393153375
last_to_historical_intensity,2025-09-04,rec_buy_15_60,4,13314,0.585473937208953,2.33389646450411,-0.018826275704213375,0.01431937938896402
last_to_historical_intensity,2025-09-04,w180_days_buy_2_15,1,26970,0.6244345569150909,2.5315704567815036,-0.006028308105943022,-0.003625048582059499
last_to_historical_intensity,2025-09-04,w180_days_buy_2_15,2,26981,0.6236240317260294,2.4962577087047975,-0.043819332973746725,0.006813819072360533
last_to_historical_intensity,2025-09-04,w180_days_buy_2_15,3,26976,0.633600237247924,2.513952397995124,-0.029725526624520954,0.005331364936395766
last_to_historical_intensity,2025-09-04,w180_days_buy_2_15,4,26986,0.6272882235233084,2.521242929664822,-0.024477830584584175,0.012315217057589848
last_to_historical_intensity,2025-09-04,intersection,1,10823,0.579599002125104,2.3015761669699293,-0.003617718966089761,-0.0071621392337481715
last_to_historical_intensity,2025-09-04,intersection,2,10827,0.5791077860903298,2.2678877749584236,-0.0369939500271347,0.008902313262219866
last_to_historical_intensity,2025-09-04,intersection,3,10824,0.5899852180339985,2.2853698625708097,-0.022245583813657918,0.010707584049813519
last_to_historical_intensity,2025-09-04,intersection,4,10828,0.5845031400073882,2.2805157387463457,-0.02845621364743553,0.013871377443629582
last_to_historical_intensity,2025-09-04,w180_days_buy_0_1,1,10384,0.19924884437596302,0.7206767479876911,-0.007527610056813169,0.0061264446480177245
last_to_historical_intensity,2025-09-04,w180_days_buy_0_1,2,10400,0.20442307692307693,0.7310791159704856,0.0019334849966518768,0.007237693722285465
last_to_historical_intensity,2025-09-04,w180_days_buy_0_1,3,10389,0.206468380017326,0.7399148718407412,0.01010128713929742,0.0023252774418463288
last_to_historical_intensity,2025-09-04,w180_days_buy_0_1,4,10407,0.20495820121072356,0.7336781819137996,-0.009063886103727384,0.003437690298225043
last_to_historical_intensity,2025-09-04,w180_days_buy_16plus,1,9748,0.9400902749281904,4.75676701207402,0.08903511087366028,0.000992708968249652
last_to_historical_intensity,2025-09-04,w180_days_buy_16plus,2,9759,0.9447689312429552,4.7691357994487795,0.04157008440964033,-0.011711042830048132
last_to_historical_intensity,2025-09-04,w180_days_buy_16plus,3,9754,0.9516095960631535,4.783681539204773,0.0723107857826467,0.0064175175126606
last_to_historical_intensity,2025-09-04,w180_days_buy_16plus,4,9764,0.9544244162228595,4.827580239124236,0.08970046756888962,0.0025140098831564596
last_to_historical_intensity,2025-09-04,never_purchased,1,5039,0.11827743599920619,0.42522132862668505,0.01893447461006916,0.004613522155625585
last_to_historical_intensity,2025-09-04,never_purchased,2,5125,0.11531707317073171,0.4047796098643529,-0.005482345835640178,0.005876595780505358
last_to_historical_intensity,2025-09-04,never_purchased,3,5318,0.11940579165099661,0.423886608987373,0.0010724890654945547,-0.001086664340298687
last_to_historical_intensity,2025-09-04,never_purchased,4,5483,0.12912639066204631,0.4580750845449637,0.00644382338600715,-0.003951051714431723
last_to_historical_intensity,2025-09-18,all,1,47728,0.6019317800871605,2.62695811196385,-0.0032632428449096947,0.0032887102265001106
last_to_historical_intensity,2025-09-18,all,2,47769,0.6147292176934832,2.655359088794595,0.012957035869944632,-0.0017085755852649569
last_to_historical_intensity,2025-09-18,all,3,47745,0.6122107026913813,2.6264552926285547,-0.013345337011725656,0.0025453315125559626
last_to_historical_intensity,2025-09-18,all,4,47783,0.6125609526400603,2.6544571617981916,0.003640971133149719,-0.00033618381651270173
last_to_historical_intensity,2025-09-18,rec_buy_15_60,1,14259,0.5811066694719125,2.3568938726968613,-0.050147351773881535,0.003594881865860024
last_to_historical_intensity,2025-09-18,rec_buy_15_60,2,14278,0.5928001120605126,2.3579216379455112,-0.049934566664110176,-0.0002498290314538059
last_to_historical_intensity,2025-09-18,rec_buy_15_60,3,14267,0.5992850634330974,2.367344833223599,-0.041914242265224784,0.01447396517241229
last_to_historical_intensity,2025-09-18,rec_buy_15_60,4,14280,0.5995098039215686,2.3680175187313024,-0.04320667933438304,0.0007294892631262956
last_to_historical_intensity,2025-09-18,w180_days_buy_2_15,1,27234,0.6287728574575898,2.552538295128475,-0.024816119346713305,0.004712749747437366
last_to_historical_intensity,2025-09-18,w180_days_buy_2_15,2,27250,0.6428990825688073,2.5748374309473223,-0.00510133168013376,0.0008842051900980948
last_to_historical_intensity,2025-09-18,w180_days_buy_2_15,3,27240,0.6408590308370044,2.5432324812999796,-0.03808788751379731,0.005552335726715386
last_to_historical_intensity,2025-09-18,w180_days_buy_2_15,4,27255,0.6417171161254815,2.5748025962213235,-0.010779704952160142,0.002684055268372502
last_to_historical_intensity,2025-09-18,intersection,1,11573,0.5819580057029292,2.305864582653172,-0.05077825947296278,0.004111847583280919
last_to_historical_intensity,2025-09-18,intersection,2,11580,0.5921416234887737,2.3023171001422242,-0.05636516637112914,-0.0036845841571426924
last_to_historical_intensity,2025-09-18,intersection,3,11575,0.5984449244060475,2.3134832227698316,-0.04542001524910876,0.017017906032826772
last_to_historical_intensity,2025-09-18,intersection,4,11581,0.5996027976858648,2.316450033725707,-0.04298490844516076,0.0009374663253887005
last_to_historical_intensity,2025-09-18,w180_days_buy_0_1,1,10475,0.20515513126491647,0.7401052445576016,-0.023985919648535935,-0.0020680985616799087
last_to_historical_intensity,2025-09-18,w180_days_buy_0_1,2,10488,0.21748665141113654,0.7745731526265713,0.010543711852256311,-0.01162812221672764
last_to_historical_intensity,2025-09-18,w180_days_buy_0_1,3,10482,0.21074222476626597,0.7481825544123591,-0.0174077962894721,-0.0005788119696145716
last_to_historical_intensity,2025-09-18,w180_days_buy_0_1,4,10495,0.21114816579323487,0.7691670553994111,-0.01079320583128602,-0.005139760937328508
last_to_historical_intensity,2025-09-18,w180_days_buy_16plus,1,10019,0.9438067671424294,4.801978880281548,0.07698838687543212,0.005018451692013684
last_to_historical_intensity,2025-09-18,w180_days_buy_16plus,2,10031,0.9535440135579702,4.840574727800517,0.06453728290784229,0.001619400582827696
last_to_historical_intensity,2025-09-18,w180_days_buy_16plus,3,10023,0.9542053277461838,4.816921642281607,0.058147207518431984,-0.002359739106379598
last_to_historical_intensity,2025-09-18,w180_days_buy_16plus,4,10033,0.9532542609389016,4.8429456349819615,0.057914091231512456,-0.0035159978677022107
last_to_historical_intensity,2025-09-18,never_purchased,1,4910,0.11873727087576375,0.42031397986805774,-0.0032179402850230025,-0.002440169330662208
last_to_historical_intensity,2025-09-18,never_purchased,2,5042,0.13010710035700118,0.4560000269415081,0.03108995013967522,-0.024101016019641826
last_to_historical_intensity,2025-09-18,never_purchased,3,5259,0.1222665906065792,0.426658696301772,-0.013774590521972281,-0.0062239338625241355
last_to_historical_intensity,2025-09-18,never_purchased,4,5361,0.12777466890505504,0.458803546860139,-0.014087224468224066,-0.014699309695408724
last_to_historical_intensity,2025-10-02,all,1,48394,0.6059222217630285,2.6279610915025664,0.0016682531114394564,0.00023748568581203597
last_to_historical_intensity,2025-10-02,all,2,48433,0.613734437263849,2.64404849097781,0.004881270630785346,-0.0033829352315684104
last_to_historical_intensity,2025-10-02,all,3,48414,0.6166604701119511,2.6314463782691324,-0.007075788194121071,-0.0046628308254460255
last_to_historical_intensity,2025-10-02,all,4,48453,0.6133572740593978,2.6468494601452286,0.0005246153611611446,-0.0026362885989798528
last_to_historical_intensity,2025-10-02,rec_buy_15_60,1,14166,0.5821685726387124,2.34233967698551,-0.03183537806693404,0.0008349413987506634
last_to_historical_intensity,2025-10-02,rec_buy_15_60,2,14178,0.5918324164198053,2.3494861224857084,-0.025412085468191906,-0.0006790573362861825
last_to_historical_intensity,2025-10-02,rec_buy_15_60,3,14172,0.5946937623482924,2.330355392794641,-0.047435854186014495,-0.0014271928746526173
last_to_historical_intensity,2025-10-02,rec_buy_15_60,4,14183,0.5952196291334696,2.347333663058832,-0.03508316359489489,0.0009304102128204309
last_to_historical_intensity,2025-10-02,w180_days_buy_2_15,1,27525,0.6320435967302452,2.5474076956147225,0.0014334008231396053,0.0027179414680416126
last_to_historical_intensity,2025-10-02,w180_days_buy_2_15,2,27542,0.6442161063103623,2.567087326653453,0.01739295107049524,-0.005652362323186582
last_to_historical_intensity,2025-10-02,w180_days_buy_2_15,3,27535,0.6451425458507354,2.547829365581154,-0.006233015442682093,-0.00044315131916087094
last_to_historical_intensity,2025-10-02,w180_days_buy_2_15,4,27547,0.641666969179947,2.56448477724624,0.010058693177640882,0.0004926464408312391
last_to_historical_intensity,2025-10-02,intersection,1,11528,0.5817140874392783,2.292733366353057,-0.030836079714365805,0.002805604286138174
last_to_historical_intensity,2025-10-02,intersection,2,11534,0.592769204092249,2.305614294232467,-0.019726313038919523,-0.00012838369262209432
last_to_historical_intensity,2025-10-02,intersection,3,11531,0.5937906512878328,2.2767633484291734,-0.051866337213764775,0.0021227376948395197
last_to_historical_intensity,2025-10-02,intersection,4,11535,0.5924577373211963,2.2913884455933733,-0.038519672649513274,0.003128791565449384
last_to_historical_intensity,2025-10-02,w180_days_buy_0_1,1,10494,0.20659424433009338,0.7266431526880038,-0.034599469434152604,0.002826037902563054
last_to_historical_intensity,2025-10-02,w180_days_buy_0_1,2,10506,0.19940986103179137,0.710342834427734,-0.047780696977976496,0.001404323084339364
last_to_historical_intensity,2025-10-02,w180_days_buy_0_1,3,10502,0.20748428870691296,0.7371020119658312,-0.02823846364895743,-0.008727572936874001
last_to_historical_intensity,2025-10-02,w180_days_buy_0_1,4,10516,0.20635222518067706,0.740488783187823,-0.03608181635424626,-0.00872278546191492
last_to_historical_intensity,2025-10-02,w180_days_buy_16plus,1,10375,0.9405301204819277,4.7647960478141735,0.03897502801542948,-0.008961435988255845
last_to_historical_intensity,2025-10-02,w180_days_buy_16plus,2,10385,0.9520462205103515,4.804392835275985,0.024974667744618952,-0.0022072371005697955
last_to_historical_intensity,2025-10-02,w180_days_buy_16plus,3,10377,0.9551893610870194,4.770484537590781,0.012105542625558883,-0.011745894673508582
last_to_historical_intensity,2025-10-02,w180_days_buy_16plus,4,10390,0.9502406159769009,4.794702087546815,0.012297280838413966,-0.004771723876270614
last_to_historical_intensity,2025-10-02,never_purchased,1,4853,0.11848341232227488,0.4067085485466642,-0.030757408079870024,-0.006108316712549462
last_to_historical_intensity,2025-10-02,never_purchased,2,4970,0.11488933601609658,0.4038047327944095,-0.033603583945587226,-0.0015998680621363602
last_to_historical_intensity,2025-10-02,never_purchased,3,5164,0.12780790085205268,0.44744691113380125,-0.009985454054605708,-0.021111806089937932
last_to_historical_intensity,2025-10-02,never_purchased,4,5370,0.12476722532588454,0.446410209758619,-0.039314606305851145,-0.012420710433364202
last_to_historical_intensity,2025-10-16,all,1,49318,0.6071211322438055,2.6238126572729543,0.003995068922149488,-0.008159324277926535
last_to_historical_intensity,2025-10-16,all,2,49352,0.6142000324201653,2.629297674370589,-0.0034827353671043654,-0.005053071143401083
last_to_historical_intensity,2025-10-16,all,3,49335,0.6174318435188001,2.6323768882644774,-0.0014347337630745453,-0.004910309170004614
last_to_historical_intensity,2025-10-16,all,4,49374,0.6126908899420748,2.64058024603846,0.0009242463024270973,-0.00633980752372337
last_to_historical_intensity,2025-10-16,rec_buy_15_60,1,14029,0.5833630337158743,2.3425389234135445,-0.0013092102772231688,-0.013913989828589001
last_to_historical_intensity,2025-10-16,rec_buy_15_60,2,14038,0.5898988459894572,2.324896120277068,-0.02293068764980939,0.001798194439212223
last_to_historical_intensity,2025-10-16,rec_buy_15_60,3,14032,0.6016248574686431,2.348515904840219,-0.003832528701302134,0.003735057396309049
last_to_historical_intensity,2025-10-16,rec_buy_15_60,4,14046,0.5952584365655703,2.346103741867666,-0.005945804189867394,-0.0009168237756990435
last_to_historical_intensity,2025-10-16,w180_days_buy_2_15,1,27849,0.6323745915472728,2.541430338759074,0.017748779221102556,-0.008733422261507253
last_to_historical_intensity,2025-10-16,w180_days_buy_2_15,2,27864,0.6391042204995694,2.52602576612301,-0.0038147942233283318,-0.006905691113585733
last_to_historical_intensity,2025-10-16,w180_days_buy_2_15,3,27856,0.6452469844916715,2.538918915504903,0.004706166137158045,-0.0027158227899345233
last_to_historical_intensity,2025-10-16,w180_days_buy_2_15,4,27872,0.6379879448909299,2.5429078095404742,0.00833048846109849,-0.006625981999512916
last_to_historical_intensity,2025-10-16,intersection,1,11414,0.5811284387594182,2.286721792091061,-0.0010925964329423447,-0.013448890768113078
last_to_historical_intensity,2025-10-16,intersection,2,11418,0.5892450516727974,2.2711861031536964,-0.021306128882547692,0.00039563656186927186
last_to_historical_intensity,2025-10-16,intersection,3,11415,0.6024529128339904,2.304323104123062,0.007910550043267553,0.006219509169428776
last_to_historical_intensity,2025-10-16,intersection,4,11420,0.5957968476357268,2.2993493845260398,0.0054576716395957885,-0.0007019942064960125
last_to_historical_intensity,2025-10-16,w180_days_buy_0_1,1,10665,0.2023441162681669,0.7180098691423024,-0.02869960286930015,0.0026511015536122232
last_to_historical_intensity,2025-10-16,w180_days_buy_0_1,2,10679,0.20722914130536568,0.7278791102606427,-0.01553598995287817,-0.003944009020906466
last_to_historical_intensity,2025-10-16,w180_days_buy_0_1,3,10671,0.20344859900665355,0.7122435655261103,-0.034664057468323656,-0.0066977530355356325
last_to_historical_intensity,2025-10-16,w180_days_buy_0_1,4,10683,0.20453056257605542,0.7243965609912266,-0.03591353955958522,-0.0017572399987517099
last_to_historical_intensity,2025-10-16,w180_days_buy_16plus,1,10804,0.9415957052943354,4.717449451396097,0.0008167642701933915,-0.017350840082130666
last_to_historical_intensity,2025-10-16,w180_days_buy_16plus,2,10809,0.9520769728929596,4.774067523342803,0.009281553067654012,-0.0013730148529852177
last_to_historical_intensity,2025-10-16,w180_days_buy_16plus,3,10808,0.9544781643227239,4.769044909742256,0.015546132783727299,-0.008801482293075579
last_to_historical_intensity,2025-10-16,w180_days_buy_16plus,4,10819,0.950549958406507,4.7843011497662955,0.018218939427243497,-0.010127524861745927
last_to_historical_intensity,2025-10-16,never_purchased,1,4795,0.10364963503649635,0.36193580123667496,-0.05921994510645815,0.0018481693463803179
last_to_historical_intensity,2025-10-16,never_purchased,2,4960,0.1127016129032258,0.3878638681366583,-0.032241960403558506,-0.004428020026426512
last_to_historical_intensity,2025-10-16,never_purchased,3,5203,0.12146838362483182,0.42857896746912894,-0.009644932511257765,-0.02239894249961557
last_to_historical_intensity,2025-10-16,never_purchased,4,5426,0.12550681901953556,0.44139264749985696,-0.028502111398766017,-0.0125491479796286
reactivation_count,2025-09-04,all,1,47102,0.6012271241136258,2.5852718245579873,-0.024500314861185448,-0.0010728036714622742
reactivation_count,2025-09-04,all,2,47140,0.5985787017394993,2.5876503450334334,-0.005823927141667985,0.003296023192951093
reactivation_count,2025-09-04,all,3,47119,0.6007555338610752,2.5969678689188322,0.011207704317383294,0.006301020900008034
reactivation_count,2025-09-04,all,4,47157,0.6001654049239773,2.5972679596682995,0.01909489442328794,0.007249120728184847
reactivation_count,2025-09-04,rec_buy_15_60,1,13298,0.5832456008422319,2.3042141694882274,-0.04419370329685328,-0.0005506733185745458
reactivation_count,2025-09-04,rec_buy_15_60,2,13309,0.5808851153354873,2.3213429907095677,-0.0258868142878654,-0.0029010476008056317
reactivation_count,2025-09-04,rec_buy_15_60,3,13303,0.5850560024054724,2.3488047969621366,0.00018959615192506245,0.022834366361988462
reactivation_count,2025-09-04,rec_buy_15_60,4,13314,0.5851735015772871,2.3614362300244913,0.0068407427650013335,0.009917388155265045
reactivation_count,2025-09-04,w180_days_buy_2_15,1,26970,0.6277345198368558,2.4866727009151166,-0.05523069652038384,-0.0014784579570803161
reactivation_count,2025-09-04,w180_days_buy_2_15,2,26981,0.6252548089396242,2.514315923735139,-0.02642692272544572,0.003740868634628928
reactivation_count,2025-09-04,w180_days_buy_2_15,3,26976,0.6276319691577699,2.525882289503425,-0.014479869685395958,0.00836613388178007
reactivation_count,2025-09-04,w180_days_buy_2_15,4,26986,0.6283257985622175,2.536133725731482,-0.007933809498160707,0.010208635850077094
reactivation_count,2025-09-04,intersection,1,10823,0.5825556684837845,2.2550001170301814,-0.050116034465148764,-0.0017464612481854014
reactivation_count,2025-09-04,intersection,2,10827,0.5797543179089314,2.2705601740343613,-0.0345944640236221,-0.004014110124153651
reactivation_count,2025-09-04,intersection,3,10824,0.5852734663710274,2.3003828545177303,-0.005381278928483239,0.021301272436063973
reactivation_count,2025-09-04,intersection,4,10828,0.5856113779091245,2.3093906832300224,-0.0012367088811671486,0.010783655802859839
reactivation_count,2025-09-04,w180_days_buy_0_1,1,10384,0.19953775038520802,0.7225198014195687,0.010348749954404548,0.0033922516152864795
reactivation_count,2025-09-04,w180_days_buy_0_1,2,10400,0.20240384615384616,0.7334845682613467,0.006165508102624204,0.011571263660963832
reactivation_count,2025-09-04,w180_days_buy_0_1,3,10389,0.2037732216767735,0.7267662152124792,-0.011871694983053804,0.00427369012493299
reactivation_count,2025-09-04,w180_days_buy_0_1,4,10407,0.20937830306524455,0.7425612820434665,-0.009194937452770348,-0.00010985714820150714
reactivation_count,2025-09-04,w180_days_buy_16plus,1,9748,0.9557858022158392,4.842353828345182,0.023399326532279236,-0.004706845322516901
reactivation_count,2025-09-04,w180_days_buy_16plus,2,9759,0.9470232605799774,4.766353091163057,0.03836085585917924,-0.006752637092861187
reactivation_count,2025-09-04,w180_days_buy_16plus,3,9754,0.9492515890916547,4.785519188445724,0.10683205080407737,0.002748986004167587
reactivation_count,2025-09-04,w180_days_buy_16plus,4,9764,0.9388570258090946,4.7430791877572585,0.12395037213307408,0.006913132166137383
reactivation_count,2025-09-04,never_purchased,1,5641,0.1287005850026591,0.4705308426587073,0.037394610620677636,-0.00045660872486487115
reactivation_count,2025-09-04,never_purchased,2,5125,0.11785365853658536,0.42179300056623015,0.0073469980898806546,0.005793280736602494
reactivation_count,2025-09-04,never_purchased,3,5049,0.11843929490988314,0.4171689822061207,-0.000772262239360972,-0.0013706995303054993
reactivation_count,2025-09-04,never_purchased,4,5150,0.11689320388349514,0.4001554656623608,-0.02647542447516262,0.0011123149467450822
reactivation_count,2025-09-18,all,1,47728,0.6136230305062018,2.6393756374258306,-0.018552776653988887,-0.0003241801690943596
reactivation_count,2025-09-18,all,2,47769,0.6056438275869288,2.6268717697696586,-0.016783296845970692,-0.0001553983866239566
reactivation_count,2025-09-18,all,3,47745,0.610912137396586,2.6506917397863554,0.015294564493699172,0.0010790363025774633
reactivation_count,2025-09-18,all,4,47783,0.6112634200447858,2.6463157290230117,0.020027399900070627,0.0031849549985360475
reactivation_count,2025-09-18,rec_buy_15_60,1,14259,0.5947822427940248,2.3371765162148312,-0.07008698695854551,-0.00043866971365274116
reactivation_count,2025-09-18,rec_buy_15_60,2,14278,0.5850959518139796,2.33232311248804,-0.0738002101208831,0.0007684923941855069
reactivation_count,2025-09-18,rec_buy_15_60,3,14267,0.5936777178103315,2.37997372013227,-0.030050349443605254,0.008176003892695214
reactivation_count,2025-09-18,rec_buy_15_60,4,14280,0.5991596638655462,2.400683429307846,-0.011287158571926343,0.01003115818712615
reactivation_count,2025-09-18,w180_days_buy_2_15,1,27234,0.6394947492105456,2.5281562479750073,-0.052219369151119154,0.003682073033490482
reactivation_count,2025-09-18,w180_days_buy_2_15,2,27250,0.6324770642201835,2.547095790962853,-0.03306922636613558,0.0023685263724547794
reactivation_count,2025-09-18,w180_days_buy_2_15,3,27240,0.6399412628487519,2.584964204740371,0.003234423242677731,0.00480960760286795
reactivation_count,2025-09-18,w180_days_buy_2_15,4,27255,0.6423408548890112,2.5851936516327374,0.0032656258260588345,0.002972208322931812
reactivation_count,2025-09-18,intersection,1,11573,0.5921541519052969,2.272763899200307,-0.0843674677805207,-0.0034014280906819786
reactivation_count,2025-09-18,intersection,2,11580,0.5868739205526771,2.2914667799351354,-0.0651383424953958,0.0025044740015888393
reactivation_count,2025-09-18,intersection,3,11575,0.5954211663066955,2.3360011476233637,-0.023442793965029192,0.009618609912866768
reactivation_count,2025-09-18,intersection,4,11581,0.5977031344443485,2.3378709764265495,-0.022612319644612047,0.009652490803861939
reactivation_count,2025-09-18,w180_days_buy_0_1,1,10475,0.2143198090692124,0.7802223253285832,0.03171194731628085,-0.017289205348913518
reactivation_count,2025-09-18,w180_days_buy_0_1,2,10488,0.20604500381388252,0.7389856722730244,-0.024881198227494933,0.002970348299775723
reactivation_count,2025-09-18,w180_days_buy_0_1,3,10482,0.21274565922533867,0.7614198938440675,-0.01429729371253112,-0.005366315228060232
reactivation_count,2025-09-18,w180_days_buy_0_1,4,10495,0.2114340161981896,0.7514692260472247,-0.03409029849936797,0.0002451789363458328
reactivation_count,2025-09-18,w180_days_buy_16plus,1,10019,0.9607745283960475,4.885466045303104,0.02040849657470364,0.006523044008908451
reactivation_count,2025-09-18,w180_days_buy_16plus,2,10031,0.9505532848170671,4.817485348977129,0.03592554266294363,-0.010279990245048384
reactivation_count,2025-09-18,w180_days_buy_16plus,3,10023,0.9484186371345904,4.805113124982372,0.07901801110604381,-0.00231920648658432
reactivation_count,2025-09-18,w180_days_buy_16plus,4,10033,0.9450812319346158,4.794456491307752,0.12217106551247962,0.006838035873277378
reactivation_count,2025-09-18,never_purchased,1,5663,0.13491082465124493,0.4885152328604891,0.028912242458482246,-0.023649239712822193
reactivation_count,2025-09-18,never_purchased,2,5028,0.12151949085123309,0.42595735236170484,-0.008099290403079098,-0.0019781017361423
reactivation_count,2025-09-18,never_purchased,3,4882,0.12290045063498566,0.43794127172739855,0.008007939473139292,-0.011297336269871472
reactivation_count,2025-09-18,never_purchased,4,4999,0.1184236847369474,0.40410743261106435,-0.03382842519063637,-0.009203457882004017
reactivation_count,2025-10-02,all,1,48394,0.6150969128404348,2.6381750685168766,-0.01762593697479426,-0.0010612587324942146
reactivation_count,2025-10-02,all,2,48433,0.6092127268597857,2.6284320997158255,-0.012573685530903649,-0.0019922852984013374
reactivation_count,2025-10-02,all,3,48414,0.6118478126161854,2.644681506350253,0.012895253605113613,-0.004335336991021091
reactivation_count,2025-10-02,all,4,48453,0.6135223825150146,2.6390333906230476,0.01728809562335604,-0.003056431775530675
reactivation_count,2025-10-02,rec_buy_15_60,1,14166,0.5930396724551744,2.3229509334632534,-0.05187523620940664,0.0007095655082531745
reactivation_count,2025-10-02,rec_buy_15_60,2,14178,0.5892227394554944,2.340190946670724,-0.03549029670929546,0.003695581769686212
reactivation_count,2025-10-02,rec_buy_15_60,3,14172,0.5858735534857465,2.333933849916118,-0.04383678232722344,-0.0020584216468924584
reactivation_count,2025-10-02,rec_buy_15_60,4,14183,0.5957836846929423,2.372415384071,-0.008588947770327,-0.002686721862164141
reactivation_count,2025-10-02,w180_days_buy_2_15,1,27525,0.6439237057220708,2.535006089040881,-0.015370198757575794,0.003007989078250245
reactivation_count,2025-10-02,w180_days_buy_2_15,2,27542,0.6348485948732845,2.5341550694969897,-0.016210872790559584,-0.001214190274005891
reactivation_count,2025-10-02,w180_days_buy_2_15,3,27535,0.6392954421645178,2.573076406431187,0.02216103914063889,-0.0024235275588090585
reactivation_count,2025-10-02,w180_days_buy_2_15,4,27547,0.6450067157948234,2.5845667163954276,0.03206491172371195,-0.002255022462890197
reactivation_count,2025-10-02,intersection,1,11528,0.5927307425399029,2.2761349034399023,-0.04797980307858731,0.001699961844527704
reactivation_count,2025-10-02,intersection,2,11534,0.5868735911219005,2.2850002296516445,-0.04058167860813739,0.005920169990120815
reactivation_count,2025-10-02,intersection,3,11531,0.5854652675396756,2.285680254930811,-0.04223763690935579,0.00019854963386478814
reactivation_count,2025-10-02,intersection,4,11535,0.5956653662765496,2.3196752988632183,-0.010158156723378541,0.0001092545408484639
reactivation_count,2025-10-02,w180_days_buy_0_1,1,10494,0.19811320754716982,0.7093461684614768,-0.042535749445661915,-0.012400831476976465
reactivation_count,2025-10-02,w180_days_buy_0_1,2,10506,0.2033123929183324,0.73087167982986,-0.029912834010992838,0.0019618879318571863
reactivation_count,2025-10-02,w180_days_buy_0_1,3,10502,0.2097695677013902,0.7443616896272153,-0.026044066348123333,-0.00467019801809758
reactivation_count,2025-10-02,w180_days_buy_0_1,4,10516,0.20863446177253708,0.7299902445684414,-0.048204487174302466,0.0018632205844787192
reactivation_count,2025-10-02,w180_days_buy_16plus,1,10375,0.9603855421686747,4.862835949216456,0.0015850873760825527,-0.00038738592383344276
reactivation_count,2025-10-02,w180_days_buy_16plus,2,10385,0.9518536350505536,4.798133374401348,0.014613652498683311,-0.008056111694067723
reactivation_count,2025-10-02,w180_days_buy_16plus,3,10377,0.9459381324082105,4.757893912777626,0.027717199584510917,-0.00906936052475927
