original_path,filename,extension,type,purpose,size_bytes,sha256,experiment_association,schema_or_arrays,last_write_utc,copied,evidence_excluded
src/ridge15.py,ridge15.py,.py,code;config_or_parameter_source;ensemble_script;inference_script,experiment_or_pipeline_code,23985,298d8468a3eb8aef583e8d56ea6f8a05c047b4c7e76ee39a0d6de44870462198,component_family:ridge,unknown,1787338838063377600,no,no
src/sampleval.py,sampleval.py,.py,code;config_or_parameter_source;ensemble_script,experiment_or_pipeline_code,11992,025e713d206420bf582694e21af3bee83e5a8f5a903798b4acff24b5f8708ce5,unknown,unknown,1786536354229849600,no,no
src/seasonal.py,seasonal.py,.py,code;config_or_parameter_source,experiment_or_pipeline_code,6890,9da6c0b7ec39939ced62ea2f8d31cc196aff249aa5ec3f8228a8605402e7ecd8,unknown,unknown,1786386037124702000,no,no
src/seedavg.py,seedavg.py,.py,code;ensemble_script,experiment_or_pipeline_code,7664,4890b0fe9d04c34f8a5d6a9993062f4970a9ffb79c96bfb3d74d7ac827bc85bb,unknown,unknown,1786521749458817500,no,no
src/selection_mismatch_cv.py,selection_mismatch_cv.py,.py,code;config_or_parameter_source;inference_script,experiment_or_pipeline_code,57149,a7ae80cd867d7ff0599ad74de82fb996fa0a2ba548c2cf11629751778ff66248,unknown,unknown,1787510169679126700,no,no
src/selection_mismatch_followup.py,selection_mismatch_followup.py,.py,code;config_or_parameter_source;ensemble_script;inference_script,experiment_or_pipeline_code,31661,cfe5a971972bdb8871ae0d28229b01860291f383889dd3cc3d057c84f8802651,unknown,unknown,1787512261347889600,no,no
src/seq.py,seq.py,.py,code;config_or_parameter_source;ensemble_script;training_script,experiment_or_pipeline_code,77813,d95e0101692169781ea1ca6c585629cbb2f06d340e39f8afeb5a8e8e164c88b5,team_a:exp_025,unknown,1787007267436087500,no,no
src/seq_cond.py,seq_cond.py,.py,code;config_or_parameter_source;training_script,experiment_or_pipeline_code,54317,a2e499d17911d2c88a9581d54714902f50ba7b9b499c47e5a5770ab32053252e,component_family:seq;team_a:exp_025,unknown,1787161817888181800,no,no
src/smoke.py,smoke.py,.py,code;feature_generation_script,experiment_or_pipeline_code,3708,579e1e330fbdd9a2cb1614a3621930f8c65164e2f0d0f58de450a4f6a6b1ec8f,unknown,unknown,1786546520293563100,no,no
src/submit.py,submit.py,.py,code;inference_script,experiment_or_pipeline_code,4687,ef920d95a50ed3dcc8944c4406e616b5581dca4fde77cf7ffacd3c0e8c371da1,unknown,unknown,1786390867841692300,no,no
src/tabular_backbone_refresh.py,tabular_backbone_refresh.py,.py,code;config_or_parameter_source;ensemble_script;inference_script,experiment_or_pipeline_code,39270,4e640a34b3e59738b847807b3e8f399e62b4451502f9fc353f6a3d38ace76dca,unknown,unknown,1787495203426137000,no,no
