task,cutoff_a,cutoff_b,feature,hist_mean,test_mean,smd,ks,psi,hist_missing,test_missing,hist_q10,test_q10,hist_q50,test_q50,hist_q90,test_q90,median_delta_iqr,gain,split,gain_share,linear_standardized_coef,signed_ks
p105_max,2025-07-03,2025-10-16,w30_days_presence_only,1.5347166666666667,1.7569,0.10010799090590591,0.03516666666666668,0.009150053212761761,0.0,0.0,0.0,0.0,1.0,1.0,4.0,5.0,0.0,48.64240016937256,2.2,0.0005205849918776433,-0.086487755,0.03516666666666668
p105_max,2025-07-03,2025-10-16,w180_gmv_per_day,7.852254591025014,8.288546802607911,0.024749626002680977,0.026666666666666616,0.003412983040028357,0.0,0.0,0.0,0.0,3.717864155769348,4.085746765136719,18.992136764526364,20.05807476043701,0.04410203992708269,45.389760398864745,2.2,0.00048577430320655114,0.0055247317,0.026666666666666616
p105_max,2025-07-03,2025-10-16,w60_srch_per_day,3.152336665044228,3.3014478434105716,0.06717619432098537,0.03644999999999998,0.007590135152738988,0.0,0.0,1.4999992847442627,1.5294116735458374,2.6804254055023193,2.7916665077209473,5.199999809265137,5.466666269302368,0.06467504938867823,43.613480758666995,2.0,0.0004667640463350778,-0.087732345,0.03644999999999998
p105_max,2025-07-03,2025-10-16,gap_mean,4.4738547468702,4.316172941096624,-0.04137046618948372,0.02293333333333336,0.002732866719512601,0.0,0.0,1.5128204822540283,1.4793388843536377,3.218181848526001,3.094339609146118,8.866666793823242,8.550000190734863,-0.03624056531798998,41.59485988616943,2.4,0.0004451601837202791,0.07043545,-0.02293333333333336
p105_max,2025-07-03,2025-10-16,w14_cart2ord,0.21414408653649347,0.2240297630149095,0.029995520261900586,0.03843333333333332,0.00792339393569409,0.0,0.0,0.0,0.0,0.0,0.0,0.8571427464485168,0.8333331942558289,0.0,41.18072032928467,2.2,0.000440727942771922,-0.072126985,0.03843333333333332
p105_max,2025-07-03,2025-10-16,w30_cart2ord,0.26935005020834507,0.2766891928933949,0.02245438463983034,0.03108333333333335,0.0031987597699635836,0.0,0.0,0.0,0.0,0.1249999925494194,0.15217390656471252,0.8461537957191467,0.8333331942558289,0.05434785394566247,41.11909999847412,2.4,0.00044006846422434197,0.050488945,0.03108333333333335
p105_max,2025-07-03,2025-10-16,dlog_gmv_14_30,-0.8772765154913844,-0.8695528088685588,0.005327000803198484,0.028516666666666635,0.006661840174214927,0.0,0.0,-3.3799033403396606,-3.2446575164794917,0.0,0.0,0.0,0.0,0.0,39.5342399597168,2.2,0.00042310683512029185,-0.047313787,0.028516666666666635
p105_max,2025-07-03,2025-10-16,trend_srch_30_90,1.0056325408807956,1.0605159542580755,0.09849820158955457,0.045516666666666705,0.011452336391371071,0.0,0.0,0.3272722065448761,0.37499895691871643,0.9545448422431946,1.0028963685035706,1.7441842555999756,1.799993622303009,0.06705470223637117,39.27168006896973,2.4,0.0004202968434645343,-0.048313066,0.045516666666666705
p105_max,2025-07-03,2025-10-16,w14_srch2cart,14450.330499240557,15250.34525737458,0.002433849412249684,0.04165000000000002,0.0061074257494807644,0.0,0.0,0.0,0.0,0.1666666567325592,0.19999995827674866,0.923076868057251,0.9411764144897461,0.07179480530100983,38.02726039886475,2.0,0.0004069787053463852,0.056605835,0.04165000000000002
p105_max,2025-07-03,2025-10-16,w60_ponly_share,0.15403006716575474,0.1608508546977304,0.040344212928762314,0.026933333333333337,0.0027274965963820998,0.0,0.0,0.0,0.0,0.1071428507566452,0.1111111044883728,0.3809523582458496,0.3928571343421936,0.01914508450287887,37.239319801330566,2.0,0.00039854593788139336,-0.06725915,0.026933333333333337
