name,group,path,sha256,leaderboard_score,rows,unique_user_id,same_order,finite,predict_nonnegative,source_evidence
submission_continue12h_1_safe_ranker_safe.csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\submission_continue12h_1_safe_ranker_safe.csv,256b0fc03161715f6a4bab12680c050731292078795e88923c3b9283b02286e3,1.654133685532829,250000,250000,True,True,True,canonical score_registry + Z_meta
submission_continue12h_2_class1_class1_occ.csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\submission_continue12h_2_class1_class1_occ.csv,975353608aaad750bcde93ac71aaa960332d4388ad01cc4c67fcd591e72039b8,1.688068573391526,250000,250000,True,True,True,canonical score_registry + Z_meta
submission_dist_head.csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\submission_dist_head.csv,5e0b6494aa106c95f96784fae79a28191ee15f4820929635df0e0ac09ed8c72f,1.6507774105657085,250000,250000,True,True,True,canonical score_registry + Z_meta
submission_dl_best (1).csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\submission_dl_best (1).csv,a30fdd40cfefc797c58e54d474297c4eb48e29c81cec5056c5af68d593af5fcc,1.6757975147828454,250000,250000,True,True,True,canonical score_registry + Z_meta
submission_dl_extended_best.csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\submission_dl_extended_best.csv,0b0fcf1605e65dd6aea1cec3e2c1869c26cfba7f1feee0f853d0ab3f9991326f,1.6878362752942304,250000,250000,True,True,True,canonical score_registry + Z_meta
submission_dl_phase5_interim.csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\submission_dl_phase5_interim.csv,20f87cfda9c0cf136eb223ba23496057fd7e602285c55459455fdda5c01cc791,1.6808895533245356,250000,250000,True,True,True,canonical score_registry + Z_meta
submission_experimental_f4.csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\submission_experimental_f4.csv,dbeeed8ecd3396c7b5b792f693a9ec3f91b874e802c4ed0f2f666cb95e1774c7,1.6539593901417788,250000,250000,True,True,True,canonical score_registry + Z_meta
submission_experimental_f4_mix.csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\submission_experimental_f4_mix.csv,3423ae45bb447f09f9c9fda4ea4b990c3982e3b377f6ed62c8d4cf85c4eb6f31,1.6512012383165489,250000,250000,True,True,True,canonical score_registry + Z_meta
submission_extra90_2.csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\submission_extra90_2.csv,08f53ae689fedb0443e1e8fbb3083612ad653eabfc7abe4e7538e05716edba25,1.6493195368289055,250000,250000,True,True,True,canonical score_registry + Z_meta
submission_extra90_3.csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\submission_extra90_3.csv,0ac3f241685d6562c1f5b54993065475845464a0b217a56dbb5d79b42dd27356,1.6492260257794873,250000,250000,True,True,True,canonical score_registry + Z_meta
submission_final6h_B.csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\submission_final6h_B.csv,8d90a0bb1afdfe48cb6181cf1869eb30095da729e36dbea81e2051730e7989d8,1.649261256742314,250000,250000,True,True,True,canonical score_registry + Z_meta
submission_phase11_fresh_production_v2 (1).csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\submission_phase11_fresh_production_v2 (1).csv,8e876aba6cad59cc76765b6b087dd475ed8e52f7b4811df051ca5adb456b6eb1,1.6638852873654058,250000,250000,True,True,True,canonical score_registry + Z_meta
submission_phase11_team_blend_80seq_14classic_06fresh (1).csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\submission_phase11_team_blend_80seq_14classic_06fresh (1).csv,e656a8f05a60edea328dd0ad7e8fb780586008e64c99d11454b27002dbace10e,1.6499259199019969,250000,250000,True,True,True,canonical score_registry + Z_meta
submission_recency_only.csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\submission_recency_only.csv,0d86aee694ea1150d3dcc792417ece94e3dcedc1c4421d6c6c0256d35c706115,1.8818165921588224,250000,250000,True,True,True,canonical score_registry + Z_meta
submission_s04_a.csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\submission_s04_a.csv,a4bf8e347548538d263f87f2d54973ced727862ad76214cadee8ad20cb48c013,1.652557405480757,250000,250000,True,True,True,canonical score_registry + Z_meta
submission_s04_b.csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\submission_s04_b.csv,8bf2499f9632dab79b32f0ab7b9183f2fa5519c300b0f950547248a1d6013083,1.6524425913148435,250000,250000,True,True,True,canonical score_registry + Z_meta
submission_strategy_1.csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\submission_strategy_1.csv,b70afce2f4352edb2beb205a17ffb04292ba3ff595f802cfdf6d69edfbdd1de3,1.6512802628833827,250000,250000,True,True,True,canonical score_registry + Z_meta
submission_strategy_1_level_high.csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\submission_strategy_1_level_high.csv,d4ce4f929f012da69649de0b29525d7c18fe9d3dc306be072d50cc8b7bceb0ba,1.6529908823677866,250000,250000,True,True,True,canonical score_registry + Z_meta
submission_strategy_1_level_low.csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\submission_strategy_1_level_low.csv,44a310304845e90243f0b50166d12351e19be180b7a5e99ec2ae819c4bd5f6ad,1.6519789982910107,250000,250000,True,True,True,canonical score_registry + Z_meta
submission_strategy_2.csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\submission_strategy_2.csv,cab04e8cc94066819ebe1c548624267768c380b1c98b183331c7d13625b01668,1.6619324597771563,250000,250000,True,True,True,canonical score_registry + Z_meta
submission_tier_a_checkpoint.csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\submission_tier_a_checkpoint.csv,3729fa50baa8f90f2048e27b04c94d6c7c3d10af1fac205e186f23dfd98cd962,1.65083133248405,250000,250000,True,True,True,canonical score_registry + Z_meta
submission_v1.csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\submission_v1.csv,75deb546ea22466508f99c2a77f4bb79c9f16adcb51de832040fab9f38ddaa3e,1.6648909387295896,250000,250000,True,True,True,canonical score_registry + Z_meta
submission_v1_top_v2_catboost_ridge (3).csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\submission_v1_top_v2_catboost_ridge (3).csv,d7ffe66a93956956b01f22508a4653d9d8f3856719cbebfb554e70ee28852174,1.6565149686649363,250000,250000,True,True,True,canonical score_registry + Z_meta
submission_v2.csv,canonical_scored_bank,C:\Users\Admin\Desktop\submission_geometry_research\submissions\submission_v2.csv,4fdd0a1572127a8eec0e21e931cd7868f3073a2e4b1490e7b35c8cf20339b713,1.674544440628762,250000,250000,True,True,True,canonical score_registry + Z_meta
SUBMIT_ORTH_ALPHA,required_anchor,C:\Users\Admin\Downloads\SUBMIT_ORTH_ALPHA.csv,9a8adb83e7b34bb6c12b7eb51584d1bf9a93825945d285258d4e1dd991f4b838,1.6461597403364463,250000,250000,True,True,True,known measured LB; exact local artifact
SUBMIT_ORTH_FINAL,required_sent,C:\Users\Admin\Downloads\SUBMIT_ORTH_FINAL.csv,102496bdfbec6f959b88339a11c6c8b669d088b81277df103ffd72e39ec4cbdb,1.6462686940209101,250000,250000,True,True,True,known measured LB; exact local artifact
SUBMIT_PUBLIC_EB,required_sent,C:\Users\Admin\Downloads\SUBMIT_PUBLIC_EB.csv,66d1f4df2af22d41a0a59276e2818127114ea26dc27b782c6fabf83beff9c778,1.6463246740442117,250000,250000,True,True,True,known measured LB; exact local artifact
SUBMIT_PRIVATE_OPTIMAL,sent_scored_geometry,C:\Users\Admin\Downloads\SUBMIT_PRIVATE_OPTIMAL.csv,899c5ae7072db952ef08418553e3d0a07c95a85bee9e42c226db32213544dad2,1.6468136172663015,250000,250000,True,True,True,known measured LB; exact local artifact
SUBMIT_v2_shrunk,sent_scored_geometry,C:\Users\Admin\Desktop\submission_geometry_research\current_best\SUBMIT_v2_shrunk.csv,50f8d11dca25c782d42f66ebd46ba50a71a533188ca5f20bad4178cb005b74aa,1.6467120249048954,250000,250000,True,True,True,known measured LB; exact local artifact
SUBMIT_NEXT_BEST,sent_scored_geometry,C:\Users\Admin\Desktop\submission_geometry_research\submission_geometry\SUBMIT_NEXT_BEST.csv,95f3fa982d8173e5382b199888748f57601b86fe8d0dcaa692984dde67d34677,1.6466079084,250000,250000,True,True,True,known measured LB; exact local artifact
BEST_EXISTING_SUBMISSION,sent_scored_extra,C:\Users\Admin\Desktop\research_clean\analysis\BEST_EXISTING_SUBMISSION.csv,4001d212aab708a5caef500fa7c6edf119d24969888fe45a0be2330347ba949f,1.6503527715589217,250000,250000,True,True,True,known measured LB; exact local artifact
my_submit,sent_scored_extra,C:\Users\Admin\Desktop\e-cup-research-clean\submissions\my_submit.csv,806c4f3ec015c63a9870aaae910e5cf1d3888bbc2de6d6c1c626ce2a7ae61ab0,1.655996856087816,250000,250000,True,True,True,known measured LB; exact local artifact
SUBMIT_v7_newmodel,sent_scored_extra,C:\Users\Admin\Desktop\e-cup-research-clean\submissions\SUBMIT_v7_newmodel.csv,056f0d168d80ccefca5c1ad8d044d314629096d5efe23b0d89a61b6cab1108b0,1.6473311211432606,250000,250000,True,True,True,known measured LB; exact local artifact
PROBE_scale097,sent_scored_extra,C:\Users\Admin\Desktop\e-cup-research-clean\submissions\PROBE_scale097.csv,33c32b32534dcd2f01bc27e1fe45ba06df775b6353b62984356b53d58630ce97,1.648022805918134,250000,250000,True,True,True,known measured LB; exact local artifact
anchor_diverse,sent_scored_extra,C:\Users\Admin\Desktop\e-cup-research-clean\submissions\anchor_diverse_A_combo_mlp_hurdle_w065.csv,176a00cf9a679a7fc4353fc4093245aa40e0f58c22e375ff1917ec1369c999ce,1.6478377871880918,250000,250000,True,True,True,known measured LB; exact local artifact
SUBMIT_EXP075_JOINT_A1_365_A2,required_sent_exp075,C:\Users\Admin\Desktop\e-cup-research-clean\submissions\SUBMIT_EXP075_JOINT_A1_365_A2.csv,d567d91d66e4d80e28998de6139c48c59f7a607b3f8165c88a1d05259c66c901,1.646143314225527,250000,250000,True,True,True,known measured LB; exact local artifact
EXP084_LEVEL_PROBE_P020,required_sent_level_probe,C:\Users\Admin\Desktop\e-cup-research-clean\submissions\SUBMIT_EXP084_LEVEL_PROBE_P020.csv,747544497c40fea8687ca2f36a494ba4b2413fedc0f85c204ed5e4e48c8db091,1.6462751588360733,250000,250000,True,True,True,known measured LB; exact local artifact
SUBMIT_JOINT_V2,required_current_best,C:\Users\Admin\Desktop\e-cup-research-clean\submissions\SUBMIT_JOINT_V2.csv,211879cb1c79bbbde93d451fca5b61c521b523f989ce42bab62cd3ab87233cba,1.6459363044782171,250000,250000,True,True,True,known measured LB; exact local artifact
